cost,incumbents,operation_time
50.0,2.7134,0.0
59.15159918030614,2.7134,57.538150787353516
69.01533183167216,2.7134,101.67894458770752
78.30235305906403,2.7134,142.71432161331177
87.56180596584421,2.7134,187.36817502975464
97.49656351409568,2.7134,232.2352328300476
106.972137086501,2.7134,276.4604525566101
116.96632418295219,2.7134,321.90099906921387
126.44718217082173,2.7134,373.7115902900696
136.4360392763332,2.7134,424.99878907203674
146.42606422658105,2.7134,475.9876117706299
155.62953085417493,2.7134,527.2565746307373
165.58050894470907,2.7134,579.6181080341339
174.18715555504542,2.7134,633.4953157901764
184.15840554054915,2.7134,685.615118265152
193.92502714611513,2.7134,738.4842278957367
203.01565219343627,2.7134,790.8609931468964
212.28079788141866,2.7134,843.6947813034058
222.27043774402924,2.7134,897.5101847648621
231.97391252905666,2.7134,956.7229166030884
241.23502151773442,2.7134,1017.7573647499084
249.99007601338195,2.7134,1079.13290309906
258.805046654045,2.7134,1142.2894864082336
267.3377703489872,2.7134,1204.486466884613
276.7362870789958,2.7134,1267.0917541980743
285.2923920985114,2.7134,1331.263590335846
294.10852903908443,2.7134,1397.945275068283
303.58937828964935,2.7134,1461.127311706543
