cost,incumbents,operation_time
50.0,15.725026397429215,0.0
59.975547306150865,15.725026397429215,16.25581693649292
69.45462080932236,15.725026397429215,30.76544499397278
79.45364395878528,15.725026397429215,45.280375957489014
88.94873296279219,15.725026397429215,59.94809889793396
97.86359101090135,15.725026397429215,74.36589884757996
107.43918372397208,15.725026397429215,87.64646005630493
116.75956323163699,15.725026397429215,101.97821688652039
124.8536687764613,15.725026397429215,116.23628091812134
132.80672261631625,15.725026397429215,129.23960995674133
138.36063910084914,15.725026397429215,142.96228194236755
144.1089420169061,15.725026397429215,156.62827587127686
150.09628666665736,15.725026397429215,169.18739700317383
