cost,incumbents,operation_time
2.907769831762642,1.079314696698546,0.0
65.59773389143717,1.079314696698546,18.49748206138611
50.81973521154653,1.1581986506535145,41.586183071136475
59.22134903319058,1.1581986506535145,63.31462216377258
61.89292325389408,1.1581986506535145,85.79962205886841
70.09515191916154,1.1581986506535145,108.7447156906128
72.48365297330596,1.1581986506535145,133.28036832809448
76.20607057135663,1.1581986506535145,157.81973385810852
85.60358436391819,1.1581986506535145,183.40571546554565
88.05977011207816,1.1581986506535145,208.88141131401062
95.43656469674913,1.1581986506535145,233.41256499290466
101.34301539791147,1.1581986506535145,258.31345987319946
106.83288585464369,1.1581986506535145,283.6858901977539
111.54490260221355,1.1581986506535145,313.7504560947418
118.40881955540362,1.1581986506535145,344.7668447494507
124.77857733960157,1.1581986506535145,375.3166346549988
116.68202138412427,1.1996494562821653,404.30918169021606
119.8396724465068,1.1996494562821653,429.94383096694946
123.72599438292822,1.1996494562821653,455.58334136009216
128.56281289917158,1.1996494562821653,485.4987316131592
134.10366461604173,1.1996494562821653,515.2847139835358
140.7679600022761,1.5044260537285359,545.1767294406891
146.99725507767772,1.5044260537285359,577.7174100875854
154.3442156359234,1.5044260537285359,615.748507976532
