cost,incumbents,operation_time
50.0,1.353798720875576,0.0
59.566231685354865,1.353798720875576,28.23617649078369
69.14344424559192,1.353798720875576,55.88873267173767
79.08922164015824,1.353798720875576,82.44302105903625
88.61318861588047,1.353798720875576,110.68493461608887
98.30920686845441,1.353798720875576,136.8150713443756
107.88837251641826,1.353798720875576,162.98804759979248
117.66093155152957,1.353798720875576,188.19302129745483
126.20619302068691,1.353798720875576,214.33580350875854
133.91748275901,1.353798720875576,239.89639258384705
142.92135537606586,1.353798720875576,265.42369413375854
150.70999560233716,1.353798720875576,290.94823694229126
159.4478613808068,1.353798720875576,316.56769323349
168.83792579180232,1.353798720875576,341.6418447494507
178.4214377373186,1.353798720875576,367.3977720737457
187.74645226692704,1.353798720875576,392.22315883636475
197.52231162115385,1.353798720875576,417.4118318557739
206.5898779538279,1.353798720875576,442.95363664627075
215.7893185337817,1.353798720875576,468.4448595046997
225.50172579622125,1.353798720875576,498.07272458076477
233.62789626251947,1.353798720875576,527.8003284931183
241.41936571458308,1.353798720875576,557.5014352798462
250.46704348360961,1.353798720875576,587.4218335151672
259.22150175176114,1.353798720875576,617.456404209137
267.3781595828133,1.353798720875576,646.5301036834717
276.9498531185137,1.353798720875576,675.6785130500793
285.64070202968156,1.353798720875576,704.9176707267761
294.1618443046558,1.353798720875576,735.0654671192169
304.0679494437485,1.353798720875576,765.2635319232941
