cost,incumbents,operation_time
50.0,176.02223205566406,0.0
59.79796516922565,176.0222397265404,32.482123136520386
69.75123309936639,176.0222397265404,65.20323991775513
79.64722899986135,176.0222397265404,95.91770148277283
89.64660566295846,176.0222397265404,129.96715712547302
99.59884533098642,176.0222397265404,163.54536032676697
109.57243893130914,205.96895339082423,197.76646828651428
119.34508452047791,205.96895339082423,236.1649353504181
129.05270180896815,205.96895339082423,276.0919542312622
138.13501809838002,205.96895339082423,313.54814052581787
147.6777435822409,205.96895339082423,351.52408957481384
154.48386386320644,205.96895339082423,391.5509729385376
163.88670983670642,205.96895339082423,429.49485087394714
172.5446603606605,205.96895339082423,469.8887062072754
179.5118441374859,205.96895339082423,507.7071199417114
188.81888729107843,205.96895339082423,546.8070442676544
196.80890994145452,205.96895339082423,585.3023583889008
205.61957093578832,205.96895339082423,621.8389956951141
214.94716108354794,205.96895339082423,659.898298740387
224.0708830201626,205.96895339082423,700.5342597961426
232.05242200531796,205.96895339082423,741.6895151138306
238.71623727935247,205.96895339082423,782.839926481247
246.1836850218724,205.96895339082423,825.1477196216583
252.8458086893563,205.96895339082423,870.0201444625854
259.96302203074896,205.96895339082423,915.126638174057
268.31829655880614,205.96895339082423,960.4073333740234
275.9327179451891,205.96895339082423,1004.4863376617432
282.8903207798568,205.96895339082423,1048.9098916053772
290.2755847423475,205.96895339082423,1092.255710363388
297.5820315161407,205.96895339082423,1135.2318305969238
303.79447168712113,205.96895339082423,1178.9307160377502
